12994, 1
1, 21252
1, 23289
10828, 2
2, 9967
21834, 3
3, 11304
3, 17860
3, 14067
24338, 4
4, 18587
18738, 5
5, 12597
22764, 6
6, 8724
6, 24970
23646, 7
7, 9755
16603, 8
8, 14621
21388, 9
9, 16701
12994, 10
10, 12425
12176, 11
11, 14573
11, 22433
16603, 12
12, 19719
22320, 13
14281, 13
13, 9784
22847, 14
14, 12002
14, 17151
14839, 15
15, 13491
15, 17551
15, 12230
15912, 16
12897, 16
16, 18452
16, 8049
26342, 17
17, 20213
17, 13016
17, 15754
20927, 18
18, 25106
17081, 19
16053, 19
22804, 19
11685, 19
17192, 19
22605, 19
8880, 19
8607, 19
10262, 19
23544, 19
8171, 19
20737, 19
12704, 19
13551, 19
12167, 19
16177, 19
22476, 19
22657, 19
11580, 19
10480, 19
20700, 19
11932, 19
10586, 19
15786, 19
21169, 19
21624, 19
11285, 19
10470, 19
24947, 19
13443, 19
9788, 19
13882, 19
14415, 19
24960, 19
17339, 19
8592, 19
19, 21173
24077, 20
20, 24136
8231, 21
21, 9527
21, 12153
15103, 22
22, 24850
22, 22604
24374, 23
23, 25374
24077, 24
24, 14137
25289, 25
15051, 25
13769, 25
25, 7755
17568, 26
26, 9477
9375, 27
27, 26491
14730, 28
28, 10942
13212, 29
29, 21419
25065, 30
30, 26293
30, 12188
23430, 31
31, 10873
31, 22853
8055, 32
32, 7616
12157, 33
15493, 33
33, 19106
23241, 34
34, 11759
34, 23519
24849, 35
35, 8164
23768, 36
36, 25109
36, 9811
10405, 37
37, 8256
37, 13625
13342, 38
38, 11330
11818, 39
15589, 39
39, 23903
12422, 40
40, 19766
40, 21674
25240, 41
14595, 41
12069, 41
41, 24873
24393, 42
42, 26491
12651, 43
43, 21026
26211, 44
44, 7968
22530, 45
25277, 45
23308, 45
20366, 45
17465, 45
10627, 45
24946, 45
13224, 45
8404, 45
15720, 45
8148, 45
23081, 45
45, 14065
45, 12994
8536, 46
46, 20936
21147, 47
21432, 47
23723, 47
47, 22145
9573, 48
48, 24217
12825, 49
49, 7710
23198, 50
19135, 50
10651, 50
15462, 50
10588, 50
23342, 50
21014, 50
20817, 50
9523, 50
11554, 50
23412, 50
11146, 50
9586, 50
14928, 50
22037, 50
26498, 50
23154, 50
18995, 50
23160, 50
14778, 50
26116, 50
21026, 50
10080, 50
21760, 50
12503, 50
12558, 50
19958, 50
9278, 50
18805, 50
8694, 50
11831, 50
10051, 50
15197, 50
23237, 50
11162, 50
7755, 50
10662, 50
13968, 50
8952, 50
10510, 50
15598, 50
18894, 50
23120, 50
10390, 50
7642, 50
50, 12994
50, 8521
21895, 51
51, 23231
11644, 52
52, 12401
17859, 53
53, 18470
16137, 54
25114, 54
8842, 54
54, 10390
16037, 55
16393, 55
55, 12930
22164, 56
56, 17327
56, 11951
22522, 57
57, 20564
57, 13332
10386, 58
58, 21421
58, 9761
11956, 59
59, 18855
59, 23705
59, 11986
20965, 60
60, 14967
26122, 61
61, 10188
17929, 62
62, 8072
18815, 63
63, 14928
17103, 64
64, 23537
64, 15677
7498, 65
65, 9342
25452, 66
66, 21581
13942, 67
23694, 67
25123, 67
67, 23948
8097, 68
68, 14551
22750, 69
69, 18854
69, 20564
69, 12550
69, 13273
12994, 70
70, 8727
24924, 71
21566, 71
71, 8116
9027, 72
72, 14875
24077, 73
73, 12360
15093, 74
74, 18314
74, 18855
18795, 75
75, 12930
14946, 76
76, 17377
14566, 77
77, 10753
13675, 78
78, 24140
78, 19743
25949, 79
79, 21553
79, 23050
19613, 80
80, 22544
24426, 81
81, 24782
81, 9814
18886, 82
82, 18812
20596, 83
83, 15488
83, 9868
23333, 84
84, 17935
9200, 85
9671, 85
11576, 85
26022, 85
11409, 85
23895, 85
24168, 85
10019, 85
17704, 85
12930, 85
16939, 85
24942, 85
22440, 85
85, 15974
19613, 86
86, 21649
25984, 87
87, 12402
7455, 88
88, 13597
88, 19621
22744, 89
89, 24846
10700, 90
90, 21409
10810, 91
91, 11647
16603, 92
92, 15901
12345, 93
17169, 93
93, 19988
93, 15328
17819, 94
19882, 94
25493, 94
13317, 94
