17155, 1
1, 23704
11633, 2
2, 21438
22104, 3
3, 25543
23886, 4
4, 22767
8582, 5
5, 15309
5, 19460
18253, 6
6, 15404
19844, 7
7, 13754
23886, 8
8, 21847
26146, 9
9, 13044
22338, 10
10, 22199
16238, 11
11, 28832
11888, 12
12, 8437
12413, 13
13, 16200
21110, 14
14, 18793
28283, 15
25029, 15
15, 13786
9110, 16
10074, 16
16, 12159
21582, 17
28432, 17
19533, 17
17, 19222
27509, 18
18, 8031
18031, 19
19, 26104
19, 9640
19, 8584
19, 22946
19, 20170
19, 28289
19, 29213
19, 29096
13828, 20
11690, 20
15361, 20
20371, 20
13311, 20
20991, 20
29222, 20
20716, 20
20, 27626
15701, 21
21, 9417
10035, 22
22, 16693
22, 15228
20510, 23
23, 8410
21863, 24
24, 28050
22483, 25
28016, 25
7701, 25
8371, 25
25, 12615
27111, 26
26, 28316
26, 20270
26, 26856
26, 22533
12908, 27
27, 9995
18166, 28
28, 7587
8583, 29
25614, 29
19902, 29
19517, 29
24122, 29
24700, 29
25438, 29
15667, 29
17222, 29
21407, 29
29, 26163
10071, 30
30, 17678
24085, 31
31, 28668
14105, 32
32, 12960
22104, 33
33, 22293
8813, 34
34, 27037
22177, 35
35, 26040
18074, 36
36, 17635
14242, 37
18000, 37
37, 28832
27684, 38
9804, 38
38, 25295
28538, 39
39, 26163
11411, 40
40, 7697
15373, 41
41, 20521
41, 8386
26889, 42
22134, 42
17481, 42
26699, 42
17659, 42
13003, 42
42, 10811
13929, 43
43, 7791
24424, 44
44, 19603
28110, 45
18006, 45
13957, 45
28116, 45
14554, 45
45, 25087
23911, 46
46, 10382
23707, 47
47, 27745
21464, 48
19682, 48
19598, 48
23979, 48
29058, 48
11492, 48
25496, 48
48, 19088
8665, 49
8734, 49
25924, 49
11900, 49
49, 7803
11199, 50
50, 8937
17480, 51
51, 26429
28379, 52
52, 20698
7905, 53
24585, 53
53, 26471
53, 8978
53, 29054
53, 10391
10695, 54
54, 13364
54, 21519
15373, 55
55, 10073
55, 23590
15713, 56
56, 19029
15641, 57
57, 28434
22087, 58
58, 18003
17441, 59
59, 11582
7660, 60
60, 24309
7922, 61
61, 14190
17816, 62
62, 8689
26182, 63
63, 18614
26320, 64
64, 12019
18253, 65
65, 19907
18399, 66
13249, 66
11865, 66
66, 10599
14265, 67
67, 11231
12086, 68
24179, 68
28682, 68
22047, 68
20807, 68
14953, 68
28762, 68
23831, 68
68, 8031
68, 26163
68, 15401
11663, 69
69, 11607
14689, 70
70, 13694
26462, 71
71, 15801
21329, 72
72, 21482
10299, 73
73, 18853
11230, 74
74, 12065
74, 14333
19019, 75
75, 25580
14704, 76
76, 24879
18735, 77
18801, 77
9786, 77
27983, 77
17012, 77
77, 23670
18581, 78
78, 12424
21100, 79
79, 9417
9092, 80
13017, 80
80, 27488
15649, 81
81, 24820
13370, 82
82, 10877
24685, 83
26013, 83
26256, 83
83, 16200
10600, 84
84, 19079
26730, 85
85, 21438
14186, 86
14834, 86
12191, 86
23468, 86
14723, 86
22262, 86
28802, 86
25317, 86
14162, 86
18841, 86
10599, 86
10455, 86
12731, 86
21365, 86
8361, 86
22791, 86
27597, 86
13185, 86
21776, 86
86, 27874
23002, 87
87, 22612
8285, 88
88, 23044
18981, 89
89, 14742
14479, 90
90, 11470
25339, 91
91, 27929
12634, 92
92, 8040
9603, 93
93, 23976
11839, 94
16541, 94
94, 20148
7905, 95
95, 15039
95, 19247
95, 24554
18893, 96
20524, 96
27465, 96
27490, 96
22084, 96
20853, 96
8487, 96
17267, 96
8278, 96
26087, 96
15440, 96
13529, 96
96, 14346
14194, 97
97, 14176
97, 25419
97, 10008
97, 27659
97, 13756
97, 27906
97, 7428
97, 16578
97, 22997
97, 13790
22104, 98
98, 13002
16498, 99
99, 25620
24223, 100
100, 22922
21086, 101
101, 21674
14121, 102
102, 11348
102, 28153
102, 19149
25288, 103
103, 13259
12505, 104
104, 9546
25740, 105
105, 11235
27106, 106
106, 9135
106, 7305
14799, 107
107, 23482
17315, 108
108, 9417
16980, 109
26229, 109
28566, 109
109, 28717
21200, 110
110, 13937
8970, 111
21462, 111
111, 14113
7735, 112
112, 8077
12398, 113
113, 24577
11147, 114
114, 11235
18581, 115
115, 23510
17073, 116
116, 26130
20209, 117
27468, 117
117, 27769
7376, 118
118, 16678
17673, 119
119, 9883
12548, 120
11741, 120
120, 14567
10402, 121
23066, 121
121, 10599
12328, 122
122, 26061
13723, 123
16039, 123
9726, 123
14259, 123
123, 25501
21706, 124
124, 11643
9910, 125
125, 14177
23245, 126
126, 23653
16800, 127
127, 9609
27914, 128
13093, 128
20855, 128
8627, 128
28613, 128
10549, 128
16642, 128
23665, 128
15385, 128
19471, 128
128, 17301
24404, 129
20957, 129
10461, 129
16364, 129
13145, 129
12577, 129
9885, 129
129, 16860
7248, 130
130, 26020
15616, 131
131, 9486
14934, 132
12580, 132
132, 14781
20676, 133
133, 9759
133, 18379
133, 14560
10501, 134
134, 15355
15964, 135
135, 16326
28146, 136
136, 27588
16146, 137
137, 9417
13995, 138
138, 8393
23886, 139
139, 18949
21953, 140
13064, 140
140, 8482
24585, 141
141, 27076
141, 20054
141, 24057
141, 18953
141, 9025
141, 22345
29018, 142
142, 8826
9828, 143
143, 13475
12610, 144
144, 9091
10115, 145
25508, 145
145, 7849
14689, 146
146, 28927
14229, 147
147, 25580
19045, 148
11998, 148
24669, 148
15348, 148
21981, 148
10766, 148
148, 14113
10595, 149
149, 15515
15581, 150
150, 24696
11613, 151
151, 15933
23922, 152
21817, 152
152, 26040
11357, 153
153, 21812
17387, 154
154, 28349
19909, 155
8262, 155
17518, 155
21784, 155
21410, 155
23918, 155
27420, 155
21404, 155
14653, 155
22514, 155
24642, 155
24379, 155
25703, 155
13156, 155
13561, 155
12981, 155
14929, 155
10544, 155
20953, 155
29175, 155
21478, 155
24463, 155
15602, 155
22197, 155
26769, 155
25588, 155
25687, 155
12731, 155
8231, 155
24674, 155
24186, 155
7586, 155
21089, 155
18485, 155
26796, 155
17354, 155
25902, 155
17903, 155
16193, 155
16200, 155
8530, 155
18577, 155
14683, 155
13303, 155
7754, 155
22331, 155
20276, 155
14246, 155
18590, 155
28981, 155
8014, 155
15962, 155
155, 22853
11176, 156
156, 22505
27388, 157
157, 10599
18931, 158
158, 18717
25630, 159
159, 15917
28146, 160
160, 16952
15665, 161
161, 23756
24149, 162
162, 23724
22372, 163
163, 16200
10176, 164
28685, 164
164, 14498
24290, 165
165, 17118
20682, 166
166, 12140
25749, 167
26602, 167
167, 8533
21110, 168
168, 27409
20662, 169
169, 11631
19154, 170
170, 22322
170, 22354
170, 8899
170, 23879
170, 21918
12481, 171
171, 16868
171, 22671
19147, 172
17145, 172
172, 25609
22104, 173
173, 28217
25891, 174
20358, 174
21845, 174
174, 22702
16916, 175
175, 13466
17765, 176
176, 28384
25339, 177
177, 18736
17046, 178
178, 10950
18580, 179
179, 12271
25166, 180
180, 22654
26901, 181
181, 8996
27106, 182
14194, 182
182, 15575
182, 11988
25723, 183
183, 7477
13594, 184
184, 17763
7338, 185
185, 11526
185, 12214
185, 11723
185, 16506
185, 23241
185, 28302
22900, 186
186, 11667
18125, 187
187, 28225
27861, 188
188, 15190
23688, 189
189, 23673
21853, 190
190, 28323
21863, 191
191, 7394
21021, 192
192, 12906
11390, 193
193, 26941
15616, 194
194, 7847
194, 11561
194, 11452
21021, 195
195, 12906
14940, 196
196, 12164
17799, 197
197, 11434
25995, 198
21474, 198
13886, 198
16446, 198
10423, 198
15204, 198
198, 28345
16534, 199
19480, 199
27894, 199
26226, 199
199, 20582
26902, 200
19195, 200
24915, 200
14068, 200
200, 17518
200, 25588
27319, 201
201, 8031
13301, 202
202, 26545
21443, 203
203, 25733
24202, 204
204, 17354
21863, 205
205, 8736
15947, 206
206, 21833
14194, 207
207, 9222
207, 23179
19154, 208
208, 11949
208, 28818
13245, 209
209, 18984
13920, 210
210, 12332
210, 25456
23886, 211
211, 27341
28662, 212
11761, 212
212, 16189
16130, 213
213, 28205
24585, 214
214, 15097
12047, 215
215, 13981
11558, 216
14522, 216
15849, 216
13462, 216
23368, 216
26265, 216
216, 9785
16389, 217
217, 24345
14675, 218
218, 10599
27726, 219
24855, 219
219, 29235
16036, 220
220, 26014
12899, 221
221, 16457
10968, 222
222, 17069
16368, 223
223, 13803
15350, 224
19054, 224
18883, 224
224, 8753
224, 15965
224, 20683
224, 28833
224, 18183
28650, 225
17703, 225
15280, 225
225, 28831
11863, 226
226, 19271
15880, 227
15648, 227
227, 8458
19932, 228
228, 18957
22312, 229
229, 12906
26649, 230
230, 25519
230, 9570
25218, 231
231, 29238
7604, 232
232, 8427
16947, 233
26710, 233
233, 12787
16155, 234
15436, 234
24067, 234
18348, 234
19796, 234
15435, 234
234, 17449
19742, 235
235, 9812
14342, 236
236, 9417
25359, 237
21001, 237
23020, 237
17995, 237
18119, 237
12583, 237
13754, 237
17301, 237
28838, 237
12732, 237
13758, 237
15930, 237
15304, 237
9344, 237
23059, 237
24496, 237
22167, 237
20594, 237
25990, 237
17096, 237
25553, 237
14307, 237
10266, 237
26549, 237
14929, 237
10760, 237
15942, 237
20529, 237
24173, 237
28888, 237
13779, 237
17045, 237
10599, 237
15031, 237
23543, 237
9417, 237
27710, 237
23773, 237
8031, 237
15285, 237
12260, 237
11797, 237
12906, 237
13433, 237
20188, 237
23775, 237
28832, 237
26206, 237
11235, 237
10811, 237
25902, 237
28255, 237
25825, 237
16200, 237
23154, 237
16698, 237
24577, 237
18188, 237
24566, 237
13185, 237
20850, 237
11284, 237
20810, 237
21482, 237
9729, 237
11887, 237
17717, 237
16548, 237
23157, 237
237, 26670
24720, 238
238, 26206
23867, 239
239, 9117
8623, 240
26605, 240
18463, 240
240, 16189
9952, 241
21794, 241
241, 28255
15468, 242
242, 24106
8186, 243
243, 14706
243, 26610
243, 24929
243, 21402
243, 21154
243, 28409
243, 21715
243, 11448
243, 10021
243, 11950
243, 13541
243, 20685
243, 12154
243, 9237
243, 16108
243, 7800
243, 29198
243, 28654
243, 19095
243, 12698
243, 17307
243, 20965
26182, 244
244, 15285
24442, 245
26880, 245
245, 11283
22524, 246
246, 12163
27505, 247
11705, 247
247, 22227
24809, 248
248, 24528
11478, 249
249, 26163
25548, 250
250, 21979
17811, 251
251, 14978
15096, 252
252, 28644
17282, 253
253, 24305
21863, 254
254, 22098
19315, 255
255, 11672
21863, 256
256, 13439
10193, 257
257, 19758
19071, 258
258, 25632
28082, 259
18319, 259
10371, 259
14160, 259
259, 21350
9461, 260
14528, 260
260, 9417
23980, 261
261, 14498
26301, 262
262, 14070
22688, 263
20468, 263
21666, 263
12070, 263
19453, 263
11792, 263
21242, 263
13348, 263
14115, 263
14831, 263
12489, 263
20322, 263
13843, 263
17384, 263
28924, 263
8084, 263
8791, 263
9289, 263
13340, 263
21691, 263
24198, 263
10230, 263
17018, 263
19704, 263
20952, 263
12862, 263
24990, 263
28449, 263
7488, 263
28370, 263
29120, 263
23068, 263
12754, 263
13850, 263
13868, 263
8357, 263
17646, 263
19750, 263
14536, 263
24443, 263
26401, 263
27093, 263
15407, 263
263, 26163
18718, 264
12129, 264
264, 9417
28199, 265
22830, 265
265, 15135
27003, 266
266, 23813
23886, 267
267, 14316
21699, 268
268, 15727
20099, 269
269, 22664
21392, 270
21029, 270
270, 28255
19133, 271
271, 23543
20253, 272
272, 16200
25218, 273
273, 23836
10141, 274
274, 19144
274, 26035
274, 17150
13193, 275
275, 19194
21306, 276
276, 10063
22838, 277
15126, 277
277, 9325
17410, 278
278, 7663
11975, 279
12095, 279
279, 8534
18696, 280
17312, 280
25580, 280
14671, 280
19663, 280
23020, 280
13754, 280
11151, 280
13514, 280
25327, 280
28021, 280
11256, 280
24311, 280
21428, 280
12791, 280
22167, 280
21674, 280
27080, 280
27929, 280
15118, 280
12245, 280
24691, 280
9785, 280
19182, 280
8429, 280
23724, 280
16366, 280
14929, 280
10301, 280
23000, 280
16983, 280
22327, 280
11537, 280
10599, 280
21588, 280
7523, 280
9417, 280
16943, 280
29229, 280
26163, 280
7916, 280
26904, 280
12906, 280
8380, 280
10711, 280
14602, 280
12680, 280
11119, 280
25902, 280
11607, 280
7465, 280
25696, 280
29258, 280
16200, 280
25028, 280
25148, 280
21374, 280
12919, 280
26666, 280
20850, 280
12878, 280
